content_id,tmdb_id,title,content_type,country_code,runtime_minutes,episode_count,overview
931,64010,응답하라 1988,드라마,KR,90.0,20.0,"386세대도 88만원 세대도 아닌, 그래도 아직은 기성세대로는 불리고 싶지 않은 한 여자가 있다. 대한민국에서 가장 많다는 1971년생. 마흔다섯의 성덕선. 덕선이 열여덟이던 1988년, 건국 이래 최고의 행사인 ‘서울 올림픽’이 열렸고 학력고사를 치르던 1989년, 베를린 장벽이 무너졌다. 대학에 입학하던 1990년, MBC 라디오 ‘배철수의 음악캠프’가 시작됐다. 누구에게나 내가 살아온 시대는 특별하기에 그날들을 선명히 기억한다. 월급날 아버지가 사오던 누런 통닭 봉투. 이불 깊숙이 아버지의 밥공기를 넣어 놓던 어머니. 온 가족이 도란도란 모여 앉아 보던 ‘한 지붕 세 가족’. 앞집, 옆집, 뒷집 너나 없이 나누고 살았던 골목 이웃들을 기억한다. 지나온 추억은 아련히 떠올라 밤잠을 뒤척이게 하고 오늘을 살아가는 발판이 된다. ＜응답하라 1988＞은, 우리가 보낸 시간에 관한 이야기이며 그 시절 청춘을 보낸, 그리고 지금의 청춘들에 보내는 위로와 격려다. 현재를 살아가고, 견디며, 잘 지내고 있는 모든 이들에게 보내는 연가, 계절의 봄처럼 짧았고 청춘처럼 찰나로 지나간 그 시절로의 여행을 떠날 것이다."
932,99489,펜트하우스,드라마,KR,70.0,48.0,"강남의 상징인 최고층 펜트하우스 입성을 향해 인생을 걸고 질주하다 점점 괴물로 변해가는 한 여자의 일그러진 욕망과 모성, 부동산 성공 신화 이야기. 우연히 목격한 살인사건에 침묵하는 조건으로 최고급 부동산 정보를 얻게 된 주인공이 강남행 마지막 티켓을 거머쥐고 상류사회에 끼어들어 부동산과 교육, 돈과 지식 두 가지를 다 성공하기 위해 완전히 다른 삶을 선택하는 이야기."
933,110356,마이 네임,드라마,KR,50.0,8.0,아빠를 잃었다. 그것도 바로 눈앞에서. 남은 딸은 결심한다. 반드시 내 손으로 복수하겠노라고. 목표를 위해서라면 방법은 상관없다. 마약 조직의 언더커버가 되어 경찰에 잠입하는 것이라 해도.
934,289424,모두가 자신의 무가치함과 싸우고 있다,드라마,KR,,12.0,잘난 친구들 사이에서 혼자만 안 풀려 시기와 질투로 괴로워 미쳐버린 인간의 평화 찾기를 따라가는 이야기
935,198004,킹더랜드,드라마,KR,71.0,16.0,"세상에는 의지와 상관없이 웃어야 하는 사람들도 있고, 억지로 웃지 않아도 지장 없는 사람들이 있다. 누군가에게 웃음은 생존 도구이고, 누군가에 웃음은 아량이다. 일상에서 웃는 얼굴은 편하다. 갑은 보기 좋아 편하고, 을은 자신을 감출 수 있어 편하다. 그러는 사이 웃음은 기호로 남고 진실은 사라진다. 이 드라마는 진짜로 환하게 웃을 수 있는 날을 만들어가는 사람들 이야기이다."
936,303143,멋진 신세계,드라마,KR,,14.0,죽음을 맞을 운명에 처한 조선 시대 악녀가 대한민국 서울에서 눈을 뜬다. 이 낯선 도시에서 마주한 냉혹한 재벌 후계자가 어쩌면 그녀의 운명을 바꿀 마지막 희망일지도 모른다.
937,154825,사내맞선,드라마,KR,61.0,12.0,친구를 대신해 맞선 자리에 나간 하리. 남자가 겁을 먹고 퇴짜를 놓게 할 작정이다. 하지만 맞선남이 하리가 다니는 회사의 CEO로 드러나며 계획은 엉망이 된다. 게다가 그가 청혼을 하다니. 얼굴 천재 능력남 CEO와 정체를 속인 맞선녀 직원의 스릴 가득 ‘퇴사 방지’ 오피스 로맨스.
938,238084,트리거,드라마,KR,47.0,10.0,"총기 청정국 대한민국에서 출처 불명의 불법 총기가 배달된다. 전국에서 총기 사건이 발생하며 온 나라가 혼돈에 휩싸인 지금, 정의감 넘치는 경찰과 의문의 파트너가 위기 속에 손을 잡는다."
939,110534,D.P.,드라마,KR,50.0,12.0,탈영병을 잡는다. 이등병 준호에게 떨어진 새로운 임무. 그는 탈영병들을 추적하며 지독하게 고통스러운 현실을 마주한다. 그리고 아무리 도망쳐도 벗어날 수 없다는 것도 알게 된다.
940,16420,꽃보다 남자,드라마,KR,65.0,25.0,평범한 서민 집안의 한 소녀가 부유층 자제들로 가득한 고등학교로 전학해 네 명의 꽃미남 재벌소년들과 만나면서 벌이는 좌충우돌 이야기를 그린 드라마
941,231280,굿보이,드라마,KR,69.0,16.0,폭력과 범죄가 난무하는 세상. 경찰이 된 챔피언 운동선수들이 탁월한 능력으로 잔악무도한 악당들을 상대한다.
942,111998,꼬리에 꼬리를 무는 그날 이야기,예능,KR,,250.0,"‘너’ 에게 꼭 들려주고 싶어! 친구, 배우자, 동료... 세 명의 '이야기꾼'이 스스로 공부하며 느낀 바를 각자의 '이야기 친구'에게, 가장 일상적인 공간에서 1:1 로 전달하는 프로그램"
943,202783,살인자ㅇ난감,드라마,KR,,8.0,우발적인 첫 살인 후 연이어 사람을 죽이게 된 평범한 청년. 자신을 끈질기게 추적하는 형사와 끝없이 쫓고 쫓기는 게임을 시작한다.
944,70593,킹덤,드라마,KR,,12.0,"2019년 1월 Netflix에서 방영을 시작한 좀비물. 병든 왕을 둘러싸고 흉흉한 소문이 떠돈다. 왕에게 이상한 일이 벌어지고 있다는 걸 알게 된 왕세자 이창이 왕을 진료한 의원을 찾아 나선다. 어둠에 뒤덮인 조선, 기이한 역병에 신음하는 산하. 동래 지휼현에 왔다가 역병의 실체를 보게 되고, 호위무사인 무영과 함께 이 병이 전국적으로 퍼져나가는 걸 막기 위해 싸운다. 정체 모를 악에 맞서 백성을 구원할 희망은 오직 세자뿐인데..."
945,194524,MBC 다큐프라임,드라마,KR,,552.0,"MBC에서 방송되는 프로그램 ＜MBC 다큐 프라임＞은 시청자들의 다양한 문화 항유 욕구를 반영한, 정통 문화 · 예술 · 공연 및 우수 다큐 중심의 고품격 문화 프로그램입니다.

현시점에서 우리 사회의 화제가 되고 있는 여러 사회적, 문화적 주제를 다양한 형식으로 재미있고 유익하게 시청자들에게 전달하고자합니다."
946,98827,편의점 샛별이,드라마,KR,64.0,16.0,"똘기 충만 4차원 알바생과 허당끼 넘치는 훈남 점장이 편의점을 무대로 펼치는 24시간 예측불허 코믹 로맨스. 키 크고 훤칠한 훈남이자 따뜻한 마음의 소유자, 최대현. 상큼한 미모와 4차원 성격의 똘끼 소유자, 정샛별. 3년 전 담배 셔틀로 만나는 두 사람 “웬만하면 끊어 뼈 삭는다. 그런 거 말고 멋진 일에 청춘을 걸어 봐!”라고 말해주는 최대현. 그날 대현은 샛별에게 잊을 수 없는 사람으로 각인되게 되는데..."
947,230923,선재 업고 튀어,드라마,KR,70.0,16.0,안타깝게 생을 마감한 남자 톱스타와 그를 살리기 위해 과거로 간 여자를 그린 타임슬립 판타지 로맨스 드라마. 김빵의 동명 웹소설 원작.
948,229915,밤이 되었습니다,드라마,KR,35.0,12.0,2학년 3반 고등학교 아이들이 함께 떠난 수련회에서 종료할 수 없는 의문의 마피아 게임을 시작하며 벌어지는 미스터리 스릴러 하이틴 드라마.
949,281016,월간남친,드라마,KR,,10.0,현실 생활에 지쳐 연애할 여유도 없는 웹툰 PD 서미래. 연애 구독 서비스를 통해 새로운 만남과 설렘 가득한 데이트를 경험한다. 어쩌면 그녀에게도 사랑이 다시 찾아올지도?
950,112836,종이의 집: 공동경제구역,드라마,KR,75.0,12.0,통일을 앞둔 미래의 한반도. '교수'라 불리는 수수께끼의 인물이 남과 북의 노련한 도둑들을 모아 희대의 인질극을 꾸민다. 이 작전의 목표는 갓 찍어낸 지폐를 훔쳐 탈출하는 것.
951,229891,이 사랑 통역 되나요?,드라마,KR,75.0,12.0,촬영차 전 세계를 오가는 스타 배우와 그녀의 통역사. 서로를 향한 마음이 깊어지는 것과 달리 설렘의 감정은 자꾸만 오역이 되는데. 과연 둘만의 사랑의 언어를 찾을 수 있을까?
952,96462,사이코지만 괜찮아,드라마,KR,,16.0,"돈도 없고, 부모도 없고, 희망조차 없는 정신병동 보호사. 그에게 있는 거라곤 자폐 스펙트럼인 형 하나. 그저 한 달 월급으로 형과 배불리 먹고 두 다리 뻗고 잘 수만 있다면 그것으로 족하다는 남자 앞에 동화 속 마녀와 같은 이상한 여자 하나가 불쑥 등장한다. 칼 대신 펜을 휘둘러 동심을 지배하고 조종하는 아동문학계의 여왕. 더군다나 선천적 결핍으로 사랑의 감정을 알지 못하는 그녀가 하필 사랑을 거부하는 남자에게 운명적으로 꽂혀 버린다. 그렇게 시작된 피가 튀고 살이 에이는 전쟁 같은 밀당. 과연 이들의 살벌하면서도 아름다운 잔혹동화는 해피엔딩을 향해 갈 수 있을까?"
953,84327,SKY 캐슬,드라마,KR,69.0,20.0,"대한민국 최고의 명문사립 주남 대학교. 그 대학이 서울 근교의 숲속에 세운, 대학병원 의사들과 판· 검사 출신의 로스쿨 교수들이 모여 사는 유럽풍의 4층 석조저택 단지에서 명예, 권력을 모두 거머쥔 대한민국 상위 0.1%의 남편들과 함께 제 자식을 천하제일의 왕자와 공주로 키우고 싶은 명문가 출신의 사모님들은, 자녀들의 대학입시를 어떻게 준비할까? 3대째 의사가문, 법조인 가문을 만들어 내기 위한 그녀들만의 치열한, 철저한, 처절한 몸부림. 그 필사(必死)의 욕망이 꿈틀대는 내밀한 속을 샅샅이 들여다보는 리얼 코믹 풍자극."
954,232766,광장,드라마,KR,,7.0,스스로 아킬레스건을 자르고 광장을 떠났던 기준. 그가 조직의 2인자였던 동생 기석의 죽음을 파헤치고자 11년 만에 돌아온다. 차가운 복수를 향해 타협 없이 직진하는 강렬한 누아르 액션.
955,106651,지옥,드라마,KR,,12.0,"어느 날 기이한 존재로부터 지옥행을 선고받은 사람들. 지옥으로부터의 고지를 받은 자는 어김 없이 예정된 시간에 지옥의 사자들에게 끌려가는 일이 서울 한복판에서 모두가 지켜보는 가운데 일어난다. 충격과 두려움에 휩싸인 도시에 대혼란의 시대가 도래한 가운데, 신흥 종교 단체 새진리회의 의장 정진수는 이것이 진정으로 현실 세계에서 일어나고 있는 신의 집행임을 사람들에게 설파한다. 한편 일부는 새진리회에 맞서 싸우며 사건의 실체를 밝히려 한다."
956,78869,일단 뜨겁게 청소하라,드라마,KR,65.0,16.0,"청결에 죽고 사는 청소업체 CEO 남자. 청결이 먹는 건지 입는 건지 관심 없는 취준생 여자. 물과 기름 같은 둘이 만나 옥신각신하더니 어라, 달달한 기운이? 남자가 결벽증을 버리려나, 여자가 더러움을 벗으려나? 궁금하다, 궁금해!"
957,45039,꼬마버스 타요,드라마,KR,10.0,182.0,다양한 자동차 친구들과 함께 '서울시티'의 버스로 활약하면서 매일 매일 조금씩 성장해 가는 타요의 이야기를 그린 애니메이션
958,280945,폭군의 셰프,드라마,KR,,12.0,타임슬립 한 프렌치 셰프가 최악의 폭군이면서 최고의 미식가인 왕을 만나게 되면서 500년을 뛰어넘는 판타지 서바이벌 로맨스
959,228689,다 이루어질지니,드라마,KR,58.0,13.0,"천여 년 만에 컴백한 경력 단절 정령 지니, 감정이 결여된 인간 가영을 만나다. 늘 할머니의 룰과 자신의 루틴대로만 살던 그녀 앞에 놓인 세 가지 소원, 그리고 시작되는 예측 불가 판타지 로맨스."
960,70626,비밀의 숲,드라마,KR,,32.0,"감정을 느끼지 못하는 외톨이 검사 황시목이, 정의롭고 따뜻한 형사 한여진과 함께 검찰 스폰서 살인사건과 그 이면에 숨겨진 진실을 파헤치는 내부 비밀 추적극. 처음엔 검찰 조직 내부의 비리에서 촉발된 것으로 보였던 사건은 범인의 의도도, 향방도 알 수 없는 미궁에 빠지는데..."
961,237565,조립식 가족,드라마,KR,70.0,16.0,"피 한 방울 섞이지 않았지만 가족이라 우기며 10대 시절을 함께 했던 세 남녀가 10년 만에 다시 만났다. 그때는 꺼내 놓지 않았던 첫사랑의 떨림과 함께! 중국 드라마 ""이가인지명"" 원작."
962,129478,연모,드라마,KR,70.0,20.0,"죽은 오빠 대신 남장을 하고 왕세자로 살아가는 쌍둥이 여동생. 궁녀에게 철벽을 치며 문무에 전념하려는 중인데, 이를 어째. 세자 교육을 맡은 남자에게 자꾸 눈길이 가. 이거 혹시, 사랑?"
963,243761,굿파트너,드라마,KR,70.0,17.0,"이혼 전문 베테랑 변호사와 이혼은 처음인 신입 변호사가 같은 회사서 격돌한다. 경험도 가치관도 너무 다른 두 사람. 각자의 개인사까지 끼어들면서, 하루도 조용히 넘어가는 법이 없다."
964,287011,오늘도 매진했습니다,드라마,KR,,12.0,"하루하루 일에 온 마음을 바쳐 매진하지만, 마음 한가운데 큰 구멍이 난 두 남녀가 서로의 상처를 땜질해 주며 사랑에 빠지는 과정을 담은 힐링 로맨스 코미디극"
965,281013,키스는 괜히 해서!,드라마,KR,68.0,14.0,생계를 위해 애엄마로 위장취업한 싱글녀와 그녀를 사랑하게 된 팀장님의 로맨스
966,135238,경성크리처,드라마,KR,,17.0,어둠이 드리운 비극의 시대 1945년. 경성 최고의 자산가가 죽은 이도 찾아낸다는 토두꾼과 만났다. 생존이 전부였던 두 사람은 이내 인간의 탐욕으로 탄생한 괴물을 마주하게 되는데…
967,92983,배가본드,드라마,MA,60.0,16.0,"민항 여객기 추락 사고에 연루된 한 남자가 은폐된 진실 속에서 찾아낸 거대한 국가 비리를 파헤치게 되는 과정을 그린 드라마. 어느 날 민항 여객기가 추락한다. 그 비행기 안에는 스물다섯 명의 어린이 태권도 시범단도 타고 있었다. 생존자는 없다. 기체 결함이라는 조사발표가 나왔다. 그러나 그것은 거짓이었다. 누군가가 의도적으로 비행기를 떨어뜨렸다. 진실을 찾으려는 돈키호테 앞에 거대한 음모의 실체가 드러나기 시작한다. 비행기 사고는 서막에 불과했고 개 같은 싸움이 시작됐다. 그도, 그들도.. 상대를 잘못 골랐다."
968,203164,힘쎈여자 강남순,드라마,KR,60.0,16.0,"도봉구에 도봉순이 있었다. 이어지는 힘쎈 선조에서 시작된 이 힘쎈 유전인자를 가진 후손이 다른 지역에서도 살고 있다. 도봉순과 족보적으로는 6촌 정도겠다. 말하자면 도봉순의 할머니와 강남순의 할머니가 자매란 소리다. 상스럽고 고귀함이 없는 이름을 지어야 특별한 유전인자의 별스럼이 상쇄된다는 비논리적인 이유에서 지어진 강남토박이 엄마 황금주와 강남순, 그리고 남순의 외할머니 길중간, 이 세 모녀가 만들어가는 글로벌 쓰리(3) 제너레이션 프로젝트! 모름지기 좋은 건 많을수록 좋다고 했다. 다다익쎈! 더 강해진 힘과 더 많아진 코미디!"
969,88463,아스달 연대기,드라마,BN,60.0,30.0,"그곳에서 모든 것이 시작됐다. 태고의 땅 아스. 권력을 향한 욕망, 새로운 사회에 대한 열망, 그리고 가슴 뛰는 사랑을 위해 치열하게 살아간 사람들이 있었다. 그 중심에 선 두 인물, 은섬과 타곤. 그들은 각각 어떠한 국가를 만들려 하는가. 결국 누가 그곳을 차지하게 되는가."
970,70204,순풍산부인과,드라마,KR,,682.0,'순풍산부인과' 사람들의 일상 헤프닝을 다룬 시트콤
